Title, Link, Date, CommentsNb, LikesNb 
多麼可笑的心事 只剩我還在堅持, http://www.dcard.tw/f/b5b2653a-6304-4564-9ea0-a4cec0be7aee/p/235885392, 2021-04-30, 9, 25 
不說愛的關係, http://www.dcard.tw/f/b5b2653a-6304-4564-9ea0-a4cec0be7aee/p/235884746, 2021-04-30, 2, 25 
好溫馨 提早過母親節, http://www.dcard.tw/f/99049f5e-bb3d-420f-b708-52c384359952/p/235883209, 2021-04-30, 2, 25 
交大研究所住宿, http://www.dcard.tw/f/58dba906-09c2-4808-9206-11c008c9ef16/p/235882521, 2021-04-30, 25, 25 
寶可夢這個名稱, http://www.dcard.tw/f/99049f5e-bb3d-420f-b708-52c384359952/p/235882328, 2021-04-30, 9, 25 
店員！妳好我很想認識你2, http://www.dcard.tw/f/b5b2653a-6304-4564-9ea0-a4cec0be7aee/p/235881218, 2021-04-30, 5, 25 
#全家 好吃不甜的小零嘴 燕麥脆米花, http://www.dcard.tw/f/ffc2ebb1-9985-4ce8-8f30-7dfdca609afa/p/235880893, 2021-04-30, 6, 25 
這個男演員真糟糕, http://www.dcard.tw/f/fc7574ad-e1df-43d2-bb06-8825c718c065/p/235880824, 2021-04-30, 6, 25 
#討論 第一次po文 如果有違反的地方請告訴我😅, http://www.dcard.tw/f/cbd5285f-3cba-4bfc-86d0-1ab52d201459/p/235891406, 2021-05-01, 4, 24 
月老把我心目中的男友帶來了, http://www.dcard.tw/f/42851318-b9e2-4a75-8a05-9fe180becefe/p/235890364, 2021-05-01, 3, 24 
在屏東找柴犬！sos, http://www.dcard.tw/f/7ee21581-1307-4ba9-b9dc-82028bdcca49/p/235888378, 2021-05-01, 3, 24 
#爆卦 本土個案1129足跡遍布阿里山遊樂區、北港朝天宮！, http://www.dcard.tw/f/fc7574ad-e1df-43d2-bb06-8825c718c065/p/235888018, 2021-05-01, 9, 24 
嘉義縣長翁章梁：中正大學師生、民宿業者與確診者接觸 採檢陰性, http://www.dcard.tw/f/fc7574ad-e1df-43d2-bb06-8825c718c065/p/235887746, 2021-05-01, 9, 24 
請問這是誰, http://www.dcard.tw/f/14f573f5-3f02-4821-8e18-f561d7b7db91/p/235887172, 2021-05-01, 4, 24 
請益 減脂吃毛豆, http://www.dcard.tw/f/8a2a0b9a-7664-49b0-bff7-58389ef73a0d/p/235887071, 2021-05-01, 7, 24 
#推 良辰美景好時光, http://www.dcard.tw/f/ba0145a2-adff-4229-9a84-9b26ebd2f7f0/p/235886781, 2021-05-01, 12, 24 
住宿清單！, http://www.dcard.tw/f/cd2959fe-5515-4c1e-bd35-1cd4c36b44f0/p/235886453, 2021-05-01, 4, 24 
手作便當2, http://www.dcard.tw/f/de977130-f3eb-467b-822e-b0e91124e9eb/p/235886239, 2021-05-01, 0, 24 
運氣分享串, http://www.dcard.tw/f/16d8d779-4aff-4455-93e0-4a6cf3413d19/p/235886169, 2021-04-30, 6, 24 
對於未來的迷茫😢, http://www.dcard.tw/f/6eeeafb2-9dac-4d81-ae4b-ffecf0ad4444/p/235885886, 2021-04-30, 12, 24 
情趣內衣請益🤔（圖）, http://www.dcard.tw/f/42851318-b9e2-4a75-8a05-9fe180becefe/p/235885044, 2021-05-01, 7, 24 
#賽事資訊 深淵的呼喚IV全球線下總決賽Day1, http://www.dcard.tw/f/e064be2b-13f8-468a-9e88-b357170a0e33/p/235884664, 2021-05-01, 62, 24 
［狀態：關，收攤］🆓（免費）全傢俱摸摸-24, http://www.dcard.tw/f/cbf56d6a-2fa9-4c63-b646-47b27abf1c02/p/235883482, 2021-05-01, 44, 24 
輔助安奈特, http://www.dcard.tw/f/16d8d779-4aff-4455-93e0-4a6cf3413d19/p/235881614, 2021-04-30, 36, 24 
韓Les偶像, http://www.dcard.tw/f/b5b2653a-6304-4564-9ea0-a4cec0be7aee/p/235881368, 2021-04-30, 6, 24 
藝聲 SNS應援活動分享, http://www.dcard.tw/f/52c22d4d-58ba-4dbf-862e-bbc5928a2eba/p/235891508, 2021-05-01, 8, 23 
#請益 眉毛好像哪裡怪怪的, http://www.dcard.tw/f/cbd5285f-3cba-4bfc-86d0-1ab52d201459/p/235890198, 2021-05-01, 4, 23 
真的太太太可愛 被融化了💗, http://www.dcard.tw/f/7ee21581-1307-4ba9-b9dc-82028bdcca49/p/235889660, 2021-05-01, 0, 23 
#問 想詢問防彈被老師罵影片出處, http://www.dcard.tw/f/9e4476fc-d1b4-4490-a578-fc4dc95ffc52/p/235889628, 2021-05-01, 3, 23 
#其他 SHINee ibon追蹤～, http://www.dcard.tw/f/f0b871c6-ad91-41b4-8e98-0d6b3ebf2844/p/235888521, 2021-05-01, 0, 23 
英瑞為什麼會一直噴？, http://www.dcard.tw/f/2fb88b62-aa28-4b18-af51-dda08dd037a9/p/235888377, 2021-05-01, 10, 23 
Pokemon Go遇到異色拍拍(⁎⁍̴̛ᴗ⁍̴̛⁎), http://www.dcard.tw/f/99049f5e-bb3d-420f-b708-52c384359952/p/235888348, 2021-05-01, 8, 23 
鄭中基 絕口不提 愛你, http://www.dcard.tw/f/b7db78c7-7b32-4da5-a565-907a892259d7/p/235887807, 2021-05-01, 0, 23 
#詢問 當你知道科長快被自己氣死⋯⋯, http://www.dcard.tw/f/1d909998-c33f-4556-8685-63e507cdc853/p/235887557, 2021-05-01, 10, 23 
會家暴的星座, http://www.dcard.tw/f/4c6964fc-8b39-4480-a844-847f09e4e09d/p/235886232, 2021-04-30, 34, 23 
前金肉燥飯-高雄, http://www.dcard.tw/f/de977130-f3eb-467b-822e-b0e91124e9eb/p/235886161, 2021-05-01, 3, 23 
住家附近環境不單純, http://www.dcard.tw/f/5b964198-2e59-419d-b44c-0276d0fea7e8/p/235886140, 2021-04-30, 17, 23 
吸貓吸到會餓, http://www.dcard.tw/f/7ee21581-1307-4ba9-b9dc-82028bdcca49/p/235886054, 2021-04-30, 2, 23 
給打算要指考的新生一點建議, http://www.dcard.tw/f/cd2959fe-5515-4c1e-bd35-1cd4c36b44f0/p/235884997, 2021-04-30, 11, 23 
資工研究所選擇, http://www.dcard.tw/f/58dba906-09c2-4808-9206-11c008c9ef16/p/235884567, 2021-04-30, 32, 23 
這次出到p.3啦（耳圈染）, http://www.dcard.tw/f/62268850-d2b4-4c21-a7a3-26e71702a276/p/235884211, 2021-04-30, 8, 23 
看完中職後 我發現我錯了 而且錯得離譜 我帥魚魚這個人真的很差勁 對不起..., http://www.dcard.tw/f/d55a7e9f-95c0-41d3-8890-964e233e36a7/p/235884121, 2021-04-30, 32, 23 
哀鳳相機問題, http://www.dcard.tw/f/0e0bc27b-8c69-4149-b229-04e7a865a09d/p/235882713, 2021-04-30, 46, 23 
清大經濟意外正取, http://www.dcard.tw/f/cd2959fe-5515-4c1e-bd35-1cd4c36b44f0/p/235882607, 2021-05-01, 27, 23 
#討論 有台中東海想學舞蹈的阿米嗎？, http://www.dcard.tw/f/9e4476fc-d1b4-4490-a578-fc4dc95ffc52/p/235882354, 2021-04-30, 1, 23 
這件衣服各位會怎麼配？, http://www.dcard.tw/f/0a24ebc1-46f1-4a0a-8699-bbac5ac69abd/p/235881819, 2021-04-30, 19, 23 
#問 扁扁的戚風, http://www.dcard.tw/f/d7db42a8-bedb-4ea2-96a7-c9034f4dd89a/p/235881745, 2021-04-30, 11, 23 
#作品#日本#韓國, http://www.dcard.tw/f/d0cd5819-4627-4b5f-8a8e-050976e0fba1/p/235880810, 2021-04-30, 1, 23 
是傳說中的魔法防疫！, http://www.dcard.tw/f/8cb36269-9d1a-4044-962a-e45126b8dbda/p/235880796, 2021-04-30, 5, 23 
#請益 請益網美賣的韓國小牌氣墊, http://www.dcard.tw/f/cbd5285f-3cba-4bfc-86d0-1ab52d201459/p/235890643, 2021-05-01, 2, 22 
祝福, http://www.dcard.tw/f/b5b2653a-6304-4564-9ea0-a4cec0be7aee/p/235890076, 2021-05-01, 5, 22 
#料理 上班族的便當日常2🍱, http://www.dcard.tw/f/d7db42a8-bedb-4ea2-96a7-c9034f4dd89a/p/235888089, 2021-05-01, 1, 22 
《Garena傳說對決》X《BLEACH死神》最新聯動登場！黑崎一護與死神們降臨傳說戰場, http://www.dcard.tw/f/72f262c4-75aa-4d75-ab0e-cd7bd09e69b5/p/235887158, 2021-05-01, 0, 22 
5/1, http://www.dcard.tw/f/b5b2653a-6304-4564-9ea0-a4cec0be7aee/p/235887063, 2021-05-01, 4, 22 
大家都在分享威剛我來分享創見, http://www.dcard.tw/f/3bceb81c-574e-4a96-8050-4df56096d0df/p/235886945, 2021-05-01, 5, 22 
曾經, http://www.dcard.tw/f/b5b2653a-6304-4564-9ea0-a4cec0be7aee/p/235886078, 2021-04-30, 2, 22 
台積職缺請益, http://www.dcard.tw/f/960b42f9-9dc3-483e-829f-466be52d2906/p/235885128, 2021-04-30, 17, 22 
難得有一隻狗可以讓我快樂這麼久, http://www.dcard.tw/f/a1aaa6e6-2594-4968-b7dc-e1b14bea96f4/p/235885126, 2021-04-30, 2, 22 
雲林 | 老宅咖啡廳 陽台花序, http://www.dcard.tw/f/de977130-f3eb-467b-822e-b0e91124e9eb/p/235884307, 2021-04-30, 0, 22 
求推薦的代購, http://www.dcard.tw/f/52c22d4d-58ba-4dbf-862e-bbc5928a2eba/p/235883490, 2021-04-30, 6, 22 
隨便拿, http://www.dcard.tw/f/cbf56d6a-2fa9-4c63-b646-47b27abf1c02/p/235883422, 2021-04-30, 50, 22 
誰說雙魚跟雙子不太速配, http://www.dcard.tw/f/4c6964fc-8b39-4480-a844-847f09e4e09d/p/235882919, 2021-05-01, 6, 22 
#美髮 台中染髮分享🐲, http://www.dcard.tw/f/62268850-d2b4-4c21-a7a3-26e71702a276/p/235882439, 2021-04-30, 8, 22 
錢公5月回歸富邦主場賽事, http://www.dcard.tw/f/c332e370-8d22-4b07-80ce-f27a93872962/p/235882025, 2021-04-30, 21, 22 
關於約炮, http://www.dcard.tw/f/42851318-b9e2-4a75-8a05-9fe180becefe/p/235882016, 2021-04-30, 22, 22 
黃國昌踢爆寶和會槍手「特見12次」！北監認了：不能透露是哪名立委, http://www.dcard.tw/f/fc7574ad-e1df-43d2-bb06-8825c718c065/p/235881799, 2021-04-30, 11, 22 
[爆卦] 吳怡農條款大開門戶成為黑道入黨敲門磚, http://www.dcard.tw/f/fc7574ad-e1df-43d2-bb06-8825c718c065/p/235881717, 2021-04-30, 9, 22 
這次終於喜歡上直男了嗎?, http://www.dcard.tw/f/b5b2653a-6304-4564-9ea0-a4cec0be7aee/p/235881631, 2021-04-30, 4, 22 
焙煎芝麻多格脆, http://www.dcard.tw/f/70c4b5d1-055e-48a7-b874-2c9dace6e4d6/p/235881413, 2021-04-30, 1, 22 
#分享 讓人秒買的GA高訂紅氣墊#2, http://www.dcard.tw/f/cbd5285f-3cba-4bfc-86d0-1ab52d201459/p/235891765, 2021-05-01, 5, 21 
抓到小企鵝了🐧🐧, http://www.dcard.tw/f/b5b2653a-6304-4564-9ea0-a4cec0be7aee/p/235891039, 2021-05-01, 2, 21 
#情報 Momo蘭芝水酷肌因保濕精華 買1送1, http://www.dcard.tw/f/cbd5285f-3cba-4bfc-86d0-1ab52d201459/p/235890722, 2021-05-01, 3, 21 
（請幫忙頂上去）我們不斷的被學校施壓、恐嚇、甚至封鎖消息。請求各位同學幫幫忙分享、轉發！🥺, http://www.dcard.tw/f/75a726e6-d4e3-4902-a410-2430a39fffcb/p/235890547, 2021-05-01, 0, 21 
#作品 擁有相機前的手機攝影, http://www.dcard.tw/f/d0cd5819-4627-4b5f-8a8e-050976e0fba1/p/235890484, 2021-05-01, 6, 21 
吳思賢（小樂）的歌, http://www.dcard.tw/f/14f573f5-3f02-4821-8e18-f561d7b7db91/p/235890151, 2021-05-01, 6, 21 
Gucci 1955 Horsebit bucket bag, http://www.dcard.tw/f/c573dca4-8afd-4c56-8c53-4402ead7bdad/p/235890039, 2021-05-01, 3, 21 
聽說中指短 什麼都短, http://www.dcard.tw/f/d208d1e2-6f14-429b-97b7-75a2dd4f761c/p/235889211, 2021-05-01, 10, 21 
教新生們如何說服父母 (不能被父母看到篇), http://www.dcard.tw/f/cd2959fe-5515-4c1e-bd35-1cd4c36b44f0/p/235889166, 2021-05-01, 9, 21 
說好，不再喜歡妳的。, http://www.dcard.tw/f/b5b2653a-6304-4564-9ea0-a4cec0be7aee/p/235887956, 2021-05-01, 3, 21 
#心得分享 北護與長庚學士後護理, http://www.dcard.tw/f/b22d2f5d-3c06-4d08-96b8-770eb38e8f96/p/235887898, 2021-05-01, 7, 21 
可能要結束了, http://www.dcard.tw/f/b5b2653a-6304-4564-9ea0-a4cec0be7aee/p/235887743, 2021-05-01, 1, 21 
只有一個人的二階！, http://www.dcard.tw/f/cd2959fe-5515-4c1e-bd35-1cd4c36b44f0/p/235886867, 2021-05-01, 22, 21 
徵求 WEBTOON(網漫/韓漫)版版主, http://www.dcard.tw/f/14185ae6-44ab-45e2-88da-ae97e0159c9f/p/235886713, 2021-05-01, 26, 21 
#請益 dp lingerie 內衣評價, http://www.dcard.tw/f/f72e3b1d-3c9a-4fec-8a61-41c76cc317af/p/235886523, 2021-05-01, 0, 21 
命中註定的那個妳, http://www.dcard.tw/f/42851318-b9e2-4a75-8a05-9fe180becefe/p/235886388, 2021-05-01, 3, 21 
趙介佑「驚人資歷」全曝光 其中一點超意外 民眾黨發言人批：民進黨全裝傻, http://www.dcard.tw/f/fc7574ad-e1df-43d2-bb06-8825c718c065/p/235886121, 2021-04-30, 9, 21 
心疼, http://www.dcard.tw/f/b5b2653a-6304-4564-9ea0-a4cec0be7aee/p/235885774, 2021-04-30, 1, 21 
Coming out of the closet。   (跟朋友出櫃, http://www.dcard.tw/f/b5b2653a-6304-4564-9ea0-a4cec0be7aee/p/235885413, 2021-05-01, 6, 21 
#心得 安儷 小直徑灰色日拋隱眼, http://www.dcard.tw/f/3b54b08f-27c3-4048-9777-c40def9ac9e1/p/235885231, 2021-04-30, 1, 21 
占星師逆命一分鐘兩次四連殺，還可以吧？ 🤣, http://www.dcard.tw/f/a6748b05-cd2b-4b0a-ad1b-c84bed9aab4a/p/235885066, 2021-04-30, 4, 21 
速可達12吋輪胎請益, http://www.dcard.tw/f/d208d1e2-6f14-429b-97b7-75a2dd4f761c/p/235885034, 2021-04-30, 37, 21 
脫北者冰狼身份曝光, http://www.dcard.tw/f/fc7574ad-e1df-43d2-bb06-8825c718c065/p/235883982, 2021-04-30, 28, 21 
2021 4月教召（金湯營區）, http://www.dcard.tw/f/e600760f-46c5-40a6-96b4-4b201770464a/p/235883618, 2021-05-01, 12, 21 
領航猿主場問題, http://www.dcard.tw/f/863b960a-72a8-4479-80a2-b976275c002e/p/235883413, 2021-04-30, 13, 21 
#台劇 天之驕女第191集討論區, http://www.dcard.tw/f/ba0145a2-adff-4229-9a84-9b26ebd2f7f0/p/235882579, 2021-04-30, 75, 21 
#閒聊 消費糾紛還是肖欸糾紛, http://www.dcard.tw/f/9ee9fe06-9ffa-4169-8910-618e783f862f/p/235881417, 2021-04-30, 36, 21 
#請益 新手眉毛跟眼線, http://www.dcard.tw/f/cbd5285f-3cba-4bfc-86d0-1ab52d201459/p/235890915, 2021-05-01, 6, 20 
#作品 #底片 我的前三捲底片, http://www.dcard.tw/f/d0cd5819-4627-4b5f-8a8e-050976e0fba1/p/235890554, 2021-05-01, 2, 20 
#請益 明色 seasons 修護軟毛液, http://www.dcard.tw/f/cbd5285f-3cba-4bfc-86d0-1ab52d201459/p/235890400, 2021-05-01, 1, 20 
.....台大害張家很悲慘....., http://www.dcard.tw/f/fc7574ad-e1df-43d2-bb06-8825c718c065/p/235890349, 2021-05-01, 9, 20 
5月份10款推薦新遊戲！提前準備好荷包！Switch遊戲推薦, http://www.dcard.tw/f/b7db78c7-7b32-4da5-a565-907a892259d7/p/235890183, 2021-05-01, 0, 20 
#討論 關於b群, http://www.dcard.tw/f/cbd5285f-3cba-4bfc-86d0-1ab52d201459/p/235890049, 2021-05-01, 1, 20 
告白？還能是朋友？, http://www.dcard.tw/f/b5b2653a-6304-4564-9ea0-a4cec0be7aee/p/235890037, 2021-05-01, 4, 20 
#食譜 低卡南瓜披薩, http://www.dcard.tw/f/d7db42a8-bedb-4ea2-96a7-c9034f4dd89a/p/235889857, 2021-05-01, 0, 20 
星之卡比 星空電影院, http://www.dcard.tw/f/b7db78c7-7b32-4da5-a565-907a892259d7/p/235889674, 2021-05-01, 1, 20 
想來說說一些話, http://www.dcard.tw/f/6754ab63-036c-49ba-bfa4-b95945046e29/p/235889504, 2021-05-01, 6, 20 
談戀愛很簡單 請高手指點幾招給你, http://www.dcard.tw/f/b7db78c7-7b32-4da5-a565-907a892259d7/p/235889453, 2021-05-01, 0, 20 
最近想再認養一隻小母橘, http://www.dcard.tw/f/7ee21581-1307-4ba9-b9dc-82028bdcca49/p/235888164, 2021-05-01, 6, 20 
遇到一模一樣的, http://www.dcard.tw/f/0c23472a-1a56-4735-a88b-68134197d4e3/p/235887840, 2021-05-01, 1, 20 
‪ꔛ‬賀！照片畢業抽獎‪ꔛ‬¨̮, http://www.dcard.tw/f/cbf56d6a-2fa9-4c63-b646-47b27abf1c02/p/235887278, 2021-05-01, 49, 20 
#討論 筋膜下？胸大肌下？, http://www.dcard.tw/f/6d1f3e37-667a-4f84-951d-2efebf51d32a/p/235887027, 2021-05-01, 7, 20 
疫苗會有傳染力嗎？急, http://www.dcard.tw/f/8cb36269-9d1a-4044-962a-e45126b8dbda/p/235887017, 2021-05-01, 17, 20 
陽明山 賞海芋附贈繡球花, http://www.dcard.tw/f/a255fb97-4199-4bd0-9b28-1ec2c0d2f382/p/235886471, 2021-05-01, 2, 20 
(轉)台灣粉絲幫FAKER生日應援，FAKER生日快樂!, http://www.dcard.tw/f/1485d642-95e2-4984-92c6-bf2e69ede925/p/235886430, 2021-05-01, 2, 20 
#求推薦 #高個女孩落地西裝褲, http://www.dcard.tw/f/be1a095b-175e-4523-9e06-66a05d939676/p/235886188, 2021-05-01, 20, 20 
剛分手 想找人聊聊, http://www.dcard.tw/f/42851318-b9e2-4a75-8a05-9fe180becefe/p/235886039, 2021-04-30, 88, 20 
把心，從愛裡面拿走, http://www.dcard.tw/f/b5b2653a-6304-4564-9ea0-a4cec0be7aee/p/235885949, 2021-04-30, 0, 20 
請問這樣是抄襲嗎？刺青師, http://www.dcard.tw/f/75a726e6-d4e3-4902-a410-2430a39fffcb/p/235885686, 2021-04-30, 9, 20 
高雄母親節甜點, http://www.dcard.tw/f/de977130-f3eb-467b-822e-b0e91124e9eb/p/235884587, 2021-04-30, 6, 20 
該傳紙條給他嗎？, http://www.dcard.tw/f/b5b2653a-6304-4564-9ea0-a4cec0be7aee/p/235884526, 2021-04-30, 4, 20 
完全放下, http://www.dcard.tw/f/b5b2653a-6304-4564-9ea0-a4cec0be7aee/p/235884119, 2021-04-30, 2, 20 
#羊毛氈 貓貓蟲咖波, http://www.dcard.tw/f/c82dae3f-28ba-4aae-961d-c754e6ccd37a/p/235883847, 2021-04-30, 5, 20 
#iPhone Iphone不安全網站 色情瀏覽會中毒或資料外洩嗎？, http://www.dcard.tw/f/42bfdc63-8601-4e87-b53c-53d831caa2cf/p/235883290, 2021-05-01, 1, 20 
結論：台灣人都廢物, http://www.dcard.tw/f/fc663236-e2df-4e06-bee0-430188307dad/p/235882414, 2021-04-30, 8, 20 
增肌減脂可以同時進行嗎？, http://www.dcard.tw/f/9b5213d6-4427-4a3c-b788-efa19493631c/p/235882251, 2021-04-30, 61, 20 
《好久不見の陌陌ฅ ̳͒•ˑ̫• ̳͒ฅ♡》, http://www.dcard.tw/f/cbf56d6a-2fa9-4c63-b646-47b27abf1c02/p/235881305, 2021-04-30, 5, 20 
#考試資訊 調查局特考缺額130人, http://www.dcard.tw/f/d43f33f9-873f-46b3-9f24-38c90056b96c/p/235881281, 2021-04-30, 6, 20 
諾富特飯店主管足跡曝光！上下班都搭機捷「三重站－機場旅館站」, http://www.dcard.tw/f/fc7574ad-e1df-43d2-bb06-8825c718c065/p/235880760, 2021-04-30, 0, 20 
#雷 黑道律師文森佐19集, http://www.dcard.tw/f/0a859162-88d8-4406-8111-71c57aae84a1/p/235891454, 2021-05-01, 16, 19 
水彩/針筆插畫分享！, http://www.dcard.tw/f/c82dae3f-28ba-4aae-961d-c754e6ccd37a/p/235890674, 2021-05-01, 2, 19 
民進黨的趙氏企業背景, http://www.dcard.tw/f/fc7574ad-e1df-43d2-bb06-8825c718c065/p/235888992, 2021-05-01, 4, 19 
五月運勢, http://www.dcard.tw/f/4c6964fc-8b39-4480-a844-847f09e4e09d/p/235888745, 2021-05-01, 1, 19 
想請問Celine 這款皮夾, http://www.dcard.tw/f/c573dca4-8afd-4c56-8c53-4402ead7bdad/p/235888726, 2021-05-01, 11, 19 
驚恐發問 體脂降了 肌肉也降了..., http://www.dcard.tw/f/9b5213d6-4427-4a3c-b788-efa19493631c/p/235887949, 2021-05-01, 21, 19 
台北市警察局長表示：地檢署比警察有公信力, http://www.dcard.tw/f/fc7574ad-e1df-43d2-bb06-8825c718c065/p/235887301, 2021-05-01, 6, 19 
無法想像的這兩週, http://www.dcard.tw/f/fc7574ad-e1df-43d2-bb06-8825c718c065/p/235887258, 2021-05-01, 2, 19 
留學英國-文組轉資工的學校選擇, http://www.dcard.tw/f/6bec54a2-7dfd-46b5-8752-7781b3f91efe/p/235887135, 2021-05-01, 13, 19 
金融業的年資經歷, http://www.dcard.tw/f/6eeeafb2-9dac-4d81-ae4b-ffecf0ad4444/p/235886560, 2021-05-01, 23, 19 
搭訕, http://www.dcard.tw/f/b5b2653a-6304-4564-9ea0-a4cec0be7aee/p/235885987, 2021-04-30, 4, 19 
（微西斯）男友做完很久還是in的, http://www.dcard.tw/f/42851318-b9e2-4a75-8a05-9fe180becefe/p/235885842, 2021-05-01, 9, 19 
分享/島上的一些小場景+礦場蓋到一半有人來露營啦(^o^), http://www.dcard.tw/f/cbf56d6a-2fa9-4c63-b646-47b27abf1c02/p/235885712, 2021-04-30, 5, 19 
台中成吉思汗訓練, http://www.dcard.tw/f/9b5213d6-4427-4a3c-b788-efa19493631c/p/235885515, 2021-04-30, 17, 19 
希布希布建島週年抽獎(๑˃̵ᴗ˂̵), http://www.dcard.tw/f/cbf56d6a-2fa9-4c63-b646-47b27abf1c02/p/235884869, 2021-04-30, 47, 19 
大家最喜歡哪一套時裝呢, http://www.dcard.tw/f/e064be2b-13f8-468a-9e88-b357170a0e33/p/235884742, 2021-04-30, 27, 19 
高中時，老師聯合學生惡意霸凌, http://www.dcard.tw/f/75a726e6-d4e3-4902-a410-2430a39fffcb/p/235884492, 2021-04-30, 4, 19 
#情感 溫暖與有趣的靈魂終將相遇, http://www.dcard.tw/f/0c23472a-1a56-4735-a88b-68134197d4e3/p/235883642, 2021-04-30, 1, 19 
誰家的🐶跑出來了？, http://www.dcard.tw/f/b5b2653a-6304-4564-9ea0-a4cec0be7aee/p/235883255, 2021-04-30, 3, 19 
大家還記得300萬奶茶店嗎, http://www.dcard.tw/f/fc7574ad-e1df-43d2-bb06-8825c718c065/p/235882131, 2021-04-30, 10, 19 
鞋子選擇, http://www.dcard.tw/f/2c2bb5a2-bd09-4cd1-842c-4ec78ff0b1c5/p/235881945, 2021-04-30, 13, 19 
#分享 科哥股票推薦 (國泰金), http://www.dcard.tw/f/2fb88b62-aa28-4b18-af51-dda08dd037a9/p/235880734, 2021-04-30, 2, 19 
只是想給大家看看漂亮的我, http://www.dcard.tw/f/be1a095b-175e-4523-9e06-66a05d939676/p/235890785, 2021-05-01, 19, 18 
（開獎）動森繪, http://www.dcard.tw/f/cbf56d6a-2fa9-4c63-b646-47b27abf1c02/p/235888810, 2021-05-01, 36, 18 
#分享 Ferragamo 光學眼鏡, http://www.dcard.tw/f/c573dca4-8afd-4c56-8c53-4402ead7bdad/p/235888701, 2021-05-01, 9, 18 
T&V, http://www.dcard.tw/f/b5b2653a-6304-4564-9ea0-a4cec0be7aee/p/235888067, 2021-05-01, 0, 18 
陳零九狼人殺的態度, http://www.dcard.tw/f/14f573f5-3f02-4821-8e18-f561d7b7db91/p/235887725, 2021-05-01, 0, 18 
變造卡流竄! 議員爆悠遊卡公司"不敢告", http://www.dcard.tw/f/fc7574ad-e1df-43d2-bb06-8825c718c065/p/235886962, 2021-05-01, 5, 18 
#分享 分享最近拼貼٩(˃̶͈̀௰˂̶͈́)و, http://www.dcard.tw/f/f74a0662-cb27-4d45-a6b7-7f87d3d02396/p/235886906, 2021-05-01, 3, 18 
綠通過吳怡農條款 何志偉酸：聽到黑道都會心生畏懼, http://www.dcard.tw/f/fc7574ad-e1df-43d2-bb06-8825c718c065/p/235886053, 2021-04-30, 2, 18 
（更）學長姐參訪完在學校被告知要被隔離, http://www.dcard.tw/f/8cb36269-9d1a-4044-962a-e45126b8dbda/p/235885621, 2021-05-01, 3, 18 
指考倒數, http://www.dcard.tw/f/cd2959fe-5515-4c1e-bd35-1cd4c36b44f0/p/235884140, 2021-04-30, 11, 18 
#閒聊 火神的眼淚, http://www.dcard.tw/f/8e09d062-401c-4d91-a700-d4d93cd134e1/p/235883892, 2021-04-30, 1, 18 
#分享 #分享 指甲進化史, http://www.dcard.tw/f/16b1b561-788e-4214-b4b7-e3102a35fa0d/p/235883794, 2021-04-30, 4, 18 
關於光電所畢, http://www.dcard.tw/f/960b42f9-9dc3-483e-829f-466be52d2906/p/235883532, 2021-04-30, 39, 18 
#請益。吃不到基代怎麼辦, http://www.dcard.tw/f/8a2a0b9a-7664-49b0-bff7-58389ef73a0d/p/235882871, 2021-04-30, 13, 18 
只有我看不懂領航猿在幹嘛嗎, http://www.dcard.tw/f/863b960a-72a8-4479-80a2-b976275c002e/p/235882728, 2021-04-30, 19, 18 
大家會在意另一半交過幾任嗎, http://www.dcard.tw/f/42851318-b9e2-4a75-8a05-9fe180becefe/p/235882359, 2021-04-30, 13, 18 
交友軟體認識的妳, http://www.dcard.tw/f/b5b2653a-6304-4564-9ea0-a4cec0be7aee/p/235882304, 2021-04-30, 5, 18 
台灣男藝人，最想和誰發生一夜情？, http://www.dcard.tw/f/ba0145a2-adff-4229-9a84-9b26ebd2f7f0/p/235882189, 2021-04-30, 27, 18 
慶祝回歸遊戲🥂🥂（額滿）, http://www.dcard.tw/f/cbf56d6a-2fa9-4c63-b646-47b27abf1c02/p/235882121, 2021-04-30, 24, 18 
Banner活動 幫自己推, http://www.dcard.tw/f/cbf56d6a-2fa9-4c63-b646-47b27abf1c02/p/235881469, 2021-04-30, 0, 18 
#分享 蘭蔻-黑天鵝眼線液 （偷渡BB-眼影盤）, http://www.dcard.tw/f/cbd5285f-3cba-4bfc-86d0-1ab52d201459/p/235891453, 2021-05-01, 0, 17 
#討論 台中哪裡買得到思麗安或是思媚的乳膏, http://www.dcard.tw/f/cbd5285f-3cba-4bfc-86d0-1ab52d201459/p/235891254, 2021-05-01, 5, 17 
\速抽！/（截, http://www.dcard.tw/f/cbf56d6a-2fa9-4c63-b646-47b27abf1c02/p/235890786, 2021-05-01, 52, 17 
【分享】台南推薦老宅早午餐, http://www.dcard.tw/f/de977130-f3eb-467b-822e-b0e91124e9eb/p/235890069, 2021-05-01, 4, 17 
永不失聯的愛, http://www.dcard.tw/f/b5b2653a-6304-4564-9ea0-a4cec0be7aee/p/235889891, 2021-05-01, 4, 17 
拔完智齒後的生活, http://www.dcard.tw/f/a1aaa6e6-2594-4968-b7dc-e1b14bea96f4/p/235889654, 2021-05-01, 15, 17 
牙齒矯正-上顎擴張器, http://www.dcard.tw/f/919f8537-6268-4404-b319-0cf46111ba34/p/235889616, 2021-05-01, 10, 17 
